"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","PoolArea","PoolQC","Fence","MoSold","YrSold","SaleType","SaleCondition","TotalSF","TotalBaths","HouseAge","RemodelAge","HasPool","HasGarage","HasFireplace","HasBasement","OverallQual_Squared","SalePrice"
20,"RL",48,10635,"IR2","FR2","CollgCr","Norm","1Fam","1Story",8,5,2003,2003,"Hip","VinylSd","VinylSd","BrkFace",171,4,3,"PConc",4,3,"Av","BLQ",370,315,1657,5,"Y","SBrkr",1668,0,1668,1,0,2,0,3,4,8,1,3,"Attchd",2003,"Fin",2,502,3,3,"Y",0,0,0,"None",5,2010,"WD","Normal",3325,3,7,7,0,1,1,1,64,12.3544926506484
50,"RL",90,5400,"Reg","Corner","OldTown","Artery","1Fam","1.5Fin",4,6,1920,1950,"Gable","CBlock","CBlock","None",0,2,3,"PConc",3,3,"No","ALQ",315,420,840,5,"Y","SBrkr",840,534,1374,0,0,1,0,2,3,6,0,0,"Detchd",1967,"Fin",1,338,3,3,"Y",0,0,0,"None",10,2009,"WD","Normal",2214,1,89,59,0,1,0,1,16,11.5617156291397
80,"RL",80,9600,"Reg","Inside","NAmes","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","AsbShng","AsbShng","None",0,3,3,"CBlock",3,3,"Av","BLQ",831,161,992,4,"Y","SBrkr",1661,0,1661,1,0,1,0,3,4,8,1,3,"BuiltIn",1955,"RFn",1,377,3,3,"Y",0,0,0,"MnPrv",10,2008,"WD","Normal",2653,2,53,12,0,1,1,1,36,12.0167264737993
60,"RL",75,9750,"Reg","Corner","CollgCr","Norm","1Fam","2Story",7,6,1998,1998,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,"Av","GLQ",975,133,1108,5,"Y","SBrkr",1108,989,2097,1,0,2,1,3,4,8,1,3,"Detchd",1998,"RFn",2,583,3,3,"Y",253,0,0,"None",6,2006,"WD","Normal",3205,3.5,8,8,0,1,1,1,49,12.5219776769257
20,"RL",68,11400,"Reg","Inside","NoRidge","Norm","1Fam","1Story",10,5,2001,2002,"Hip","VinylSd","VinylSd","BrkFace",705,5,3,"PConc",5,3,"Gd","GLQ",1282,1351,2633,5,"Y","SBrkr",2633,0,2633,1,0,2,1,2,5,8,2,4,"Attchd",2001,"RFn",3,804,3,3,"Y",314,0,0,"None",3,2007,"WD","Normal",5266,3.5,6,5,0,1,1,1,100,13.0530132992695
60,"FV",85,10625,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CemntBd","CmentBd","None",0,4,3,"PConc",4,3,"No","Unf",0,1026,1026,5,"Y","SBrkr",1026,932,1958,0,0,2,1,3,4,9,1,4,"Attchd",2005,"Fin",3,936,3,3,"Y",154,0,0,"None",7,2008,"WD","Normal",2984,2.5,3,3,0,1,1,1,49,12.4292161968444
20,"RL",89,10991,"IR1","Inside","Timber","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","BrkFace",80,4,3,"PConc",4,3,"Gd","Unf",0,1571,1571,5,"Y","SBrkr",1571,0,1571,0,0,2,0,3,4,7,1,4,"Attchd",2007,"Fin",3,722,3,3,"Y",100,0,0,"None",12,2007,"New","Partial",3142,2,0,0,0,1,1,1,64,12.3842188309136
30,"RL",52,6292,"Reg","Inside","SWISU","Norm","1Fam","1Story",6,5,1930,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",4,3,"Mn","Rec",384,384,768,3,"N","SBrkr",790,0,790,0,0,1,0,2,3,4,0,0,"Detchd",1925,"Unf",1,160,2,3,"Y",0,0,0,"None",4,2008,"WD","Normal",1558,1,78,58,0,1,0,1,36,11.418614785499
50,"RL",60,10998,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,5,1941,1960,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,"No","LwQ",408,156,984,5,"Y","SBrkr",984,620,1604,0,0,2,0,3,3,6,0,0,"Detchd",1977,"Unf",2,660,3,3,"Y",0,0,0,"None",7,2009,"WD","Normal",2588,2,68,49,0,1,0,1,25,11.6699292137799
160,"RM",21,1953,"Reg","Inside","BrDale","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","HdBoard","HdBoard","BrkFace",408,3,3,"CBlock",3,2,"No","BLQ",309,174,483,3,"Y","SBrkr",483,504,987,0,0,1,1,2,3,5,0,0,"Detchd",1973,"Unf",1,264,3,3,"Y",72,0,0,"None",6,2006,"WD","Normal",1470,1.5,33,33,0,1,0,1,36,11.3265958867787
80,"RL",73,9735,"Reg","Inside","Timber","Norm","1Fam","SLvl",5,5,2006,2007,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,"No","Unf",0,384,384,4,"Y","SBrkr",754,640,1394,0,0,2,1,3,4,7,0,0,"BuiltIn",2007,"Fin",2,400,3,3,"Y",100,0,0,"None",5,2008,"WD","Normal",1778,2.5,2,1,0,1,0,1,25,12.0287386302473
30,"RL",45,8212,"Reg","Inside","Edwards","Norm","1Fam","1Story",3,3,1914,1950,"Gable","Stucco","Stucco","None",0,3,2,"BrkTil",3,2,"No","Rec",203,661,864,3,"N","FuseF",864,0,864,1,0,1,0,2,3,5,0,0,"Detchd",1938,"Unf",1,200,3,2,"Y",0,0,0,"None",6,2010,"WD","Normal",1728,2,96,60,0,1,0,1,9,10.9767820332199
20,"RL",68,12925,"IR1","Corner","NAmes","Norm","1Fam","1Story",6,7,1970,1970,"Gable","BrkFace","Plywood","None",0,3,3,"CBlock",3,3,"Mn","BLQ",865,340,1205,5,"Y","SBrkr",2117,0,2117,0,0,2,1,4,3,7,2,4,"Attchd",1970,"Fin",2,550,3,3,"Y",0,0,0,"None",5,2008,"WD","Normal",3322,2.5,38,38,0,1,1,1,36,12.3779229024568
70,"RM",60,7200,"Reg","Corner","OldTown","Norm","1Fam","2Story",7,7,1920,1950,"Hip","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",2,3,"No","Unf",0,596,596,5,"Y","SBrkr",998,764,1762,1,0,1,1,4,4,8,0,0,"Detchd",1989,"Unf",2,576,3,3,"N",36,0,0,"None",10,2006,"WD","Normal",2358,2.5,86,56,0,1,0,1,49,11.9640010843304
30,"RL",68,25339,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,7,1918,2007,"Gable","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,3,"No","Unf",0,816,816,5,"Y","SBrkr",1416,0,1416,0,0,2,0,3,4,7,0,0,"Attchd",2007,"Unf",2,576,3,3,"N",0,0,0,"None",8,2007,"WD","Normal",2232,2,89,0,0,1,0,1,25,11.6262541502772
50,"RL",60,9060,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,5,1939,1950,"Gable","WdShing","Wd Shng","None",0,3,3,"BrkTil",3,3,"Mn","Rec",204,356,560,3,"Y","SBrkr",698,560,1258,0,0,1,0,2,3,6,0,0,"Detchd",1939,"Unf",1,280,3,3,"P",0,0,0,"MnPrv",10,2009,"WD","Normal",1818,1,70,59,0,1,0,1,36,11.5617156291397
50,"RM",40,5436,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,8,1922,2007,"Gable","VinylSd","VinylSd","None",0,3,4,"BrkTil",3,3,"No","BLQ",735,61,796,4,"Y","SBrkr",796,358,1154,1,0,1,0,3,4,7,0,0,"Detchd",1922,"Unf",1,240,3,3,"N",0,0,0,"MnPrv",5,2010,"WD","Normal",1950,2,88,3,0,1,0,1,16,11.740061037554
60,"RL",80,16692,"IR1","Inside","NWAmes","RRAn","1Fam","2Story",7,5,1978,1978,"Gable","Plywood","Plywood","BrkFace",184,3,3,"CBlock",4,3,"No","BLQ",790,133,1392,3,"Y","SBrkr",1392,1392,2784,1,0,3,1,5,4,12,2,3,"Attchd",1978,"RFn",2,564,3,3,"Y",0,519,2,"MnPrv",7,2006,"WD","Normal",4176,4.5,28,28,1,1,1,1,49,12.4292161968444
50,"RM",60,8520,"Reg","Inside","OldTown","Artery","1Fam","1.5Fin",6,7,1916,1950,"Gable","Stucco","Stucco","None",0,3,4,"BrkTil",3,3,"No","Rec",168,0,714,3,"N","SBrkr",1664,862,2526,0,0,2,0,5,4,10,1,4,"Detchd",1916,"Unf",1,216,3,3,"Y",88,0,0,"GdWo",8,2007,"CWD","Family",3240,2,91,57,0,1,1,1,36,11.8204101647182
20,"RL",42,14892,"IR1","CulDSac","Gilbert","Norm","1Fam","1Story",9,5,2006,2007,"Gable","VinylSd","VinylSd","Stone",160,5,3,"PConc",5,3,"Gd","GLQ",1320,426,1746,5,"Y","SBrkr",1746,0,1746,1,0,2,0,3,5,7,2,4,"Attchd",2006,"Fin",3,758,3,3,"Y",201,0,0,"None",10,2009,"WD","Normal",3492,3,3,2,0,1,1,1,81,12.8413258476712
50,"RM",60,6000,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1941,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,4,"No","ALQ",375,360,735,5,"Y","SBrkr",869,349,1218,0,1,1,0,3,3,6,1,4,"Detchd",2003,"Unf",2,440,3,3,"Y",0,0,0,"None",3,2007,"WD","Normal",1953,1.5,66,57,0,1,1,1,36,11.7829526021833
20,"RL",70,9100,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2000,2000,"Gable","VinylSd","VinylSd","BrkFace",244,4,3,"PConc",4,3,"Av","GLQ",1400,125,1525,5,"Y","SBrkr",1525,0,1525,1,0,2,0,3,4,6,0,0,"Attchd",2000,"RFn",2,541,3,3,"Y",219,0,0,"None",9,2006,"WD","Normal",3050,3,6,6,0,1,0,1,49,12.3673407931263
90,"RL",65,8944,"Reg","Inside","NAmes","Norm","Duplex","1Story",5,5,1967,1967,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",3,3,"No","Unf",0,1584,1584,3,"Y","SBrkr",1584,0,1584,0,0,2,0,4,3,8,0,0,"Detchd",1967,"Unf",3,792,3,3,"Y",0,0,0,"None",4,2009,"WD","Normal",3168,2,42,42,0,1,0,1,25,11.7280368445872
85,"RL",68,7838,"Reg","Inside","NAmes","Norm","1Fam","SFoyer",5,5,1967,1967,"Gable","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,"Av","ALQ",769,95,864,3,"Y","SBrkr",900,0,900,1,0,1,0,3,3,6,1,1,"Attchd",1967,"RFn",1,288,3,3,"Y",175,0,0,"MnWw",12,2006,"WD","Normal",1764,2,39,39,0,1,1,1,25,11.7199396343546
190,"RM",60,10800,"Reg","Inside","OldTown","Norm","2fmCon","1.5Fin",6,7,1905,2000,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",2,3,"No","Unf",0,482,482,5,"N","SBrkr",1221,691,1912,0,0,2,0,3,3,7,1,3,"Detchd",2003,"Unf",2,672,4,3,"Y",0,0,0,"None",4,2008,"WD","Normal",2394,2,103,8,0,1,1,1,36,12.0015054797889
120,"RL",53,4045,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",45,4,3,"PConc",4,3,"Av","GLQ",1070,286,1356,5,"Y","SBrkr",1500,0,1500,1,0,2,0,2,4,6,1,4,"Attchd",2006,"Fin",3,648,3,3,"Y",161,0,0,"None",10,2006,"New","Partial",2856,3,0,0,0,1,1,1,49,12.4154336524317
60,"RL",88,12665,"IR1","Inside","Timber","Norm","1Fam","2Story",8,5,2005,2006,"Hip","VinylSd","VinylSd","BrkFace",245,4,3,"PConc",4,4,"Gd","Unf",0,1094,1094,5,"Y","SBrkr",1133,1349,2482,0,0,2,1,4,4,9,1,4,"BuiltIn",2005,"Fin",3,642,3,3,"Y",144,0,0,"None",2,2007,"WD","Normal",3576,2.5,2,1,0,1,1,1,64,12.546867668291
20,"RL",68,57200,"IR1","Inside","Timber","Norm","1Fam","1Story",5,5,1948,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,"Av","BLQ",353,60,747,3,"Y","SBrkr",1687,0,1687,1,0,1,0,3,3,7,2,3,"Detchd",1966,"Unf",2,572,3,3,"N",0,0,0,"None",6,2010,"WD","Normal",2434,2,62,60,0,1,1,1,25,11.982929094216
70,"RM",51,6120,"Reg","Inside","BrkSide","Norm","1Fam","2Story",5,8,1920,2004,"Gable","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,"Mn","Unf",0,939,939,5,"Y","SBrkr",939,574,1513,0,0,1,1,4,3,8,0,0,"Detchd",1933,"Unf",1,180,2,2,"N",24,0,0,"None",5,2007,"WD","Normal",2452,1.5,87,3,0,1,0,1,25,11.8313791960888
50,"RL",60,7200,"Reg","Inside","NAmes","Norm","1Fam","1.5Fin",5,4,1950,1982,"Gable","VinylSd","Wd Sdng","None",0,3,3,"CBlock",3,3,"No","Rec",180,676,1208,4,"Y","FuseA",1136,768,1904,1,0,1,1,3,3,7,0,0,"Attchd",1950,"Unf",1,240,3,3,"Y",0,0,0,"GdPrv",5,2009,"WD","Normal",3112,2.5,59,27,0,1,0,1,25,11.8350089641393
50,"RL",51,6171,"Reg","Inside","SWISU","Norm","1Fam","1.5Fin",6,6,1925,1990,"Gable","WdShing","Wd Shng","None",0,3,3,"BrkTil",3,3,"No","BLQ",264,712,976,5,"Y","SBrkr",1160,448,1608,0,0,2,1,3,4,7,1,4,"Detchd",1925,"Unf",1,216,2,3,"Y",147,0,0,"MnPrv",10,2009,"WD","Normal",2584,2.5,84,19,0,1,1,1,36,11.8310154935934
50,"RM",50,6000,"Reg","Corner","BrkSide","Norm","1Fam","1.5Fin",6,7,1929,1950,"Gable","WdShing","Wd Shng","None",0,3,3,"BrkTil",3,3,"No","Unf",0,862,862,3,"Y","SBrkr",950,208,1158,0,0,1,0,3,3,5,1,4,"BuiltIn",1929,"RFn",1,208,3,3,"Y",0,0,0,"None",7,2008,"WD","Normal",2020,1,79,58,0,1,1,1,36,11.6952470217642
60,"RL",62,7415,"IR1","Inside","Gilbert","Norm","1Fam","2Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,"No","GLQ",759,80,839,5,"Y","SBrkr",864,729,1593,1,0,2,1,3,3,8,1,3,"Attchd",2004,"Fin",2,398,3,3,"Y",100,0,0,"None",4,2008,"WD","Normal",2432,3.5,4,4,0,1,1,1,36,12.170445467887
20,"RL",64,6762,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,4,"Av","Unf",0,1286,1286,5,"Y","SBrkr",1294,0,1294,0,0,2,0,2,4,6,1,4,"Attchd",2006,"RFn",2,662,3,3,"Y",168,0,0,"None",7,2006,"New","Partial",2580,2,0,0,0,1,1,1,49,12.1749895321164
20,"RL",49,15256,"IR1","CulDSac","Somerst","RRAn","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",84,4,3,"PConc",4,3,"Gd","GLQ",929,556,1485,5,"Y","SBrkr",1464,0,1464,1,0,2,0,3,4,6,0,0,"Attchd",2007,"Unf",3,754,3,3,"Y",168,0,0,"None",8,2007,"WD","Normal",2949,3,0,0,0,1,0,1,64,12.5529265202611
50,"RL",60,10410,"Reg","Corner","OldTown","Artery","1Fam","1.5Fin",3,4,1915,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,"No","Unf",0,672,672,3,"Y","SBrkr",694,520,1214,0,0,1,0,3,3,6,0,0,"Detchd",1998,"Unf",3,936,3,3,"Y",216,0,0,"MnPrv",1,2006,"WD","Family",1886,1,91,56,0,1,0,1,9,11.5617156291397
120,"RM",44,3842,"IR1","Inside","Crawfor","Norm","TwnhsE","1Story",8,5,2004,2005,"Hip","CemntBd","CmentBd","Stone",174,4,3,"PConc",5,3,"Gd","GLQ",1373,221,1594,5,"Y","SBrkr",1646,0,1646,1,1,2,0,2,4,5,1,4,"Attchd",2004,"Fin",2,482,3,3,"Y",128,0,0,"None",1,2008,"WD","Normal",3240,3.5,4,3,0,1,1,1,64,12.5245263766487
85,"RL",70,8445,"Reg","Corner","CollgCr","Norm","1Fam","SFoyer",5,7,1972,2007,"Gable","HdBoard","Wd Shng","None",0,3,3,"CBlock",4,3,"Av","GLQ",656,112,768,3,"Y","SBrkr",768,0,768,1,0,1,0,2,3,5,0,0,"Detchd",1988,"Unf",2,396,3,3,"Y",58,0,0,"MnPrv",3,2009,"WD","Normal",1536,2,37,2,0,1,0,1,25,11.7981044072039
20,"RL",68,8780,"IR1","Corner","Mitchel","Norm","1Fam","1Story",5,5,1985,1985,"Gable","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,"No","ALQ",625,208,833,5,"Y","SBrkr",833,0,833,1,0,1,0,3,3,5,0,0,"None",0,"None",0,0,0,0,"Y",0,0,0,"MnPrv",3,2009,"WD","Normal",1666,2,24,24,0,0,0,1,25,11.6262541502772
70,"RM",60,7740,"Reg","Inside","OldTown","Norm","1Fam","2Story",4,7,1910,1950,"Gable","VinylSd","VinylSd","None",0,3,3,"CBlock",2,3,"No","Unf",0,622,622,4,"Y","SBrkr",741,622,1363,0,0,1,0,3,3,6,0,0,"Detchd",1966,"Unf",2,528,3,3,"Y",0,0,0,"None",6,2010,"WD","Normal",1985,1,100,60,0,1,0,1,16,11.740061037554
60,"RL",46,20544,"IR1","CulDSac","NWAmes","Norm","1Fam","2Story",7,6,1986,1991,"Gable","Plywood","Plywood","BrkFace",123,3,4,"CBlock",4,3,"No","Unf",0,791,791,4,"Y","SBrkr",1236,857,2093,0,0,2,1,3,3,7,1,3,"Attchd",1986,"Fin",2,542,3,3,"Y",364,0,0,"MnPrv",11,2008,"WD","Normal",2884,2.5,22,17,0,1,1,1,49,12.2783933071098
60,"RL",79,12420,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2001,2001,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","GLQ",666,278,944,5,"Y","SBrkr",944,896,1840,1,0,2,1,3,4,6,0,0,"Attchd",2001,"RFn",2,622,3,3,"Y",0,0,0,"None",6,2009,"WD","Normal",2784,3.5,8,8,0,1,0,1,49,12.3458345879053
50,"RL",80,9600,"Reg","Inside","NAmes","Norm","1Fam","1.5Fin",6,8,1950,2005,"Gable","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,"No","BLQ",120,736,856,5,"Y","SBrkr",1112,556,1668,0,0,1,1,3,3,6,0,0,"Attchd",1950,"Unf",1,271,3,3,"Y",0,0,0,"MnPrv",9,2009,"WD","Normal",2524,1.5,59,4,0,1,0,1,36,11.8493977015914
90,"RL",60,7200,"Reg","Inside","NAmes","Norm","Duplex","1Story",4,5,1949,1950,"Gable","BrkFace","Stone","None",0,3,3,"Slab",0,0,"None","None",0,0,0,2,"N","FuseF",1040,0,1040,0,0,2,0,2,3,6,0,0,"Detchd",1956,"Unf",2,420,3,3,"Y",0,0,0,"None",6,2009,"WD","Normal",1040,2,60,59,0,1,0,0,16,11.4075649493124
20,"RL",88,10994,"IR1","Corner","SawyerW","Norm","1Fam","1Story",8,5,2005,2006,"Gable","VinylSd","VinylSd","Stone",366,4,3,"PConc",4,4,"No","GLQ",976,868,1844,5,"Y","SBrkr",1844,0,1844,1,0,2,0,2,4,7,1,4,"Attchd",2005,"Fin",2,620,3,3,"Y",165,0,0,"None",9,2009,"COD","Abnorml",3688,3,4,3,0,1,1,1,64,12.4568313638774
50,"RL",64,13053,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,7,1923,2000,"Gambrel","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,"No","Unf",0,833,833,4,"Y","SBrkr",1053,795,1848,0,0,1,1,4,4,8,1,4,"Detchd",1922,"Unf",2,370,3,3,"N",0,0,0,"None",6,2008,"WD","Normal",2681,1.5,85,8,0,1,1,1,36,12.2404740722475
120,"RL",51,3635,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","VinylSd","VinylSd","BrkFace",130,4,3,"PConc",4,3,"No","ALQ",988,398,1386,5,"Y","SBrkr",1569,0,1569,0,1,2,0,1,4,7,1,3,"Attchd",2007,"RFn",3,660,3,3,"Y",143,0,0,"None",5,2009,"WD","Normal",2955,2.5,2,2,0,1,1,1,49,12.0776709307256
190,"RM",60,11340,"Reg","Inside","OldTown","Norm","2fmCon","2Story",4,6,1885,1950,"Gable","VinylSd","AsbShng","None",0,3,3,"PConc",3,3,"No","Unf",0,777,777,4,"Y","SBrkr",1246,1044,2290,0,0,2,0,4,3,11,0,0,"Detchd",1971,"Unf",2,560,3,3,"N",0,0,0,"None",4,2010,"WD","Normal",3067,2,125,60,0,1,0,1,16,11.7158663089669
60,"RL",68,16545,"IR1","Inside","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",731,4,3,"PConc",4,3,"Mn","GLQ",781,503,1284,5,"Y","SBrkr",1310,1140,2450,1,0,2,1,3,4,7,1,3,"Attchd",1998,"Fin",3,1069,3,3,"Y",0,0,0,"None",5,2009,"WD","Normal",3734,3.5,11,11,0,1,1,1,64,12.7367008965923
20,"RL",71,9204,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1963,1963,"Gable","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,"No","BLQ",25,247,1144,3,"Y","SBrkr",1144,0,1144,1,0,1,1,3,3,6,0,0,"Detchd",1962,"Unf",1,336,3,3,"Y",0,0,0,"None",8,2008,"COD","Normal",2288,2.5,45,45,0,1,0,1,25,11.7280368445872
20,"RL",68,16381,"IR1","Inside","Crawfor","Norm","1Fam","1Story",6,5,1969,1969,"Gable","Plywood","Plywood","BrkFace",312,4,4,"CBlock",3,3,"Av","Rec",1110,734,1844,4,"Y","SBrkr",1844,0,1844,1,0,2,0,3,4,7,1,3,"Attchd",1969,"RFn",2,540,3,3,"Y",0,0,0,"None",12,2006,"WD","Normal",3688,3,37,37,0,1,1,1,36,12.3149270504423
60,"RL",90,11700,"Reg","Corner","NWAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","HdBoard","HdBoard","BrkFace",420,3,3,"CBlock",3,3,"No","ALQ",404,304,708,4,"Y","SBrkr",708,708,1416,0,0,2,1,3,3,7,1,3,"Attchd",1968,"RFn",2,776,3,3,"Y",0,0,0,"None",5,2006,"WD","Normal",2124,2.5,38,38,0,1,1,1,36,12.1001564199386
120,"RL",53,4043,"Reg","Inside","NPkVill","Norm","TwnhsE","1Story",6,5,1977,1977,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",4,3,"No","ALQ",360,709,1069,3,"Y","SBrkr",1069,0,1069,0,0,2,0,2,3,4,1,2,"Attchd",1977,"RFn",2,440,3,3,"Y",0,0,0,"None",7,2010,"WD","Normal",2138,2,33,33,0,1,1,1,36,11.7558716435806
120,"RM",37,4435,"Reg","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",170,4,3,"PConc",4,3,"Av","GLQ",686,162,848,5,"Y","SBrkr",848,0,848,1,0,1,0,1,4,3,0,0,"Attchd",2003,"Fin",2,420,3,3,"Y",140,0,0,"None",3,2008,"WD","Normal",1696,2,5,5,0,1,0,1,36,11.8240798936072
80,"RL",68,19690,"IR1","CulDSac","Edwards","Norm","1Fam","SLvl",6,7,1966,1966,"Flat","Plywood","Plywood","None",0,4,4,"CBlock",4,3,"Av","Unf",0,697,697,3,"Y","SBrkr",1575,626,2201,0,0,2,0,4,4,8,1,4,"Attchd",1966,"Unf",2,432,4,4,"Y",586,738,4,"GdPrv",8,2006,"WD","Alloca",2898,2,40,40,1,1,1,1,36,12.5244172797888
20,"RL",68,9503,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1958,1983,"Hip","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,"No","ALQ",457,193,1024,3,"Y","SBrkr",1344,0,1344,1,0,1,0,2,3,6,1,3,"Detchd",1970,"Unf",1,484,3,3,"Y",316,0,0,"GdWo",6,2007,"WD","Normal",2368,2,49,24,0,1,1,1,25,11.8775685785581
20,"RL",80,10721,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Hip","HdBoard","HdBoard","Stone",243,4,3,"CBlock",3,3,"No","Unf",0,1252,1252,5,"Y","SBrkr",1252,0,1252,0,0,1,0,3,4,7,0,0,"Detchd",1960,"Unf",2,528,3,3,"Y",0,0,0,"None",10,2008,"WD","Normal",2504,1,49,49,0,1,0,1,36,11.8635823365834
60,"RL",81,10944,"IR1","Inside","NoRidge","Norm","1Fam","2Story",7,5,1994,1994,"Gable","VinylSd","VinylSd","BrkFace",448,4,3,"PConc",4,3,"No","GLQ",1000,223,1223,5,"Y","SBrkr",1223,904,2127,1,0,2,1,3,4,5,2,3,"Attchd",1994,"RFn",2,525,3,3,"Y",171,0,0,"None",8,2008,"WD","Normal",3350,3.5,14,14,0,1,1,1,49,12.5098740998618
50,"RL",60,10930,"Reg","Inside","NAmes","Artery","1Fam","1.5Fin",5,6,1945,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,"No","BLQ",580,333,913,3,"Y","FuseA",1048,510,1558,1,0,1,1,3,3,6,1,3,"Attchd",1962,"Unf",1,288,3,3,"Y",0,0,0,"None",4,2008,"WD","Normal",2471,2.5,63,58,0,1,1,1,25,11.8493977015914
30,"RM",60,7200,"Reg","Corner","OldTown","Norm","1Fam","1Story",5,7,1940,1992,"Gable","MetalSd","MetalSd","Stone",294,3,4,"CBlock",3,3,"No","BLQ",510,278,788,3,"Y","SBrkr",804,0,804,1,0,1,0,2,4,4,2,4,"Attchd",1940,"Unf",1,240,3,3,"Y",0,0,0,"MnPrv",2,2010,"WD","Abnorml",1592,2,70,18,0,1,1,1,25,11.6868787720937
20,"RL",68,12546,"IR1","Corner","NWAmes","Norm","1Fam","1Story",6,7,1981,1981,"Gable","MetalSd","MetalSd","BrkFace",310,4,4,"CBlock",4,3,"No","BLQ",678,762,1440,5,"Y","SBrkr",1440,0,1440,0,0,2,0,3,4,7,1,3,"Attchd",1981,"Fin",2,467,3,3,"Y",0,0,0,"None",4,2007,"WD","Normal",2880,2,26,26,0,1,1,1,36,12.116694834379
60,"RL",60,21930,"IR3","Inside","Gilbert","RRAn","1Fam","2Story",5,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,4,"Av","Unf",0,732,732,5,"Y","SBrkr",734,1104,1838,0,0,2,1,4,3,7,1,4,"BuiltIn",2005,"Fin",2,372,3,3,"Y",100,0,0,"None",7,2006,"WD","Normal",2570,2.5,1,1,0,1,1,1,25,12.1659795519637
